usuario_temp,origen_plataforma,IP_usuario,tiempo_en_pagina,fecha_hora,Localizacion,programa_oferta_click,Id_usuario,Dispositivo,Matriculado
TEMP_004170,Instagram,189.96.176.160,342,2024-10-23 09:58:36,"Valparaíso, Chile",C0018,,mobile,False
TEMP_004171,Google Ads,84.1.9.176,161,2024-11-02 07:29:36,"Valencia, España",C0003,,mobile,False
TEMP_004172,Google Ads,121.78.166.86,71,2025-07-02 11:54:36,"Cali, Colombia",C0016,U00159,mobile,False
TEMP_004173,LinkedIn,122.131.226.133,335,2024-07-27 14:00:37,"Bilbao, España",C0016,,mobile,False
TEMP_004174,Instagram,146.142.33.179,60,2024-07-16 12:45:17,"Madrid, España",C0028,,mobile,False
TEMP_004175,Instagram,232.28.18.125,458,2025-01-03 09:59:14,"Barcelona, España",C0006,,mobile,False
TEMP_004176,Google Ads,196.21.190.60,298,2025-09-30 19:56:25,"Buenos Aires, Argentina",C0026,,tablet,False
TEMP_004177,Google Ads,47.48.134.153,28,2024-02-08 11:18:00,"Málaga, España",C0031,,tablet,False
TEMP_004178,Instagram,118.155.206.212,93,2025-11-22 14:56:32,"Roma, Italia",C0030,,mobile,False
TEMP_004179,Google Ads,186.133.56.190,900,2025-04-30 17:02:55,"Buenos Aires, Argentina",,,mobile,False
TEMP_004180,Instagram,172.227.182.34,60,2024-02-28 04:55:16,"Buenos Aires, Argentina",C0007,,mobile,False
TEMP_004181,LinkedIn,146.184.255.84,101,2025-01-06 18:28:19,"Madrid, España",,,mobile,False
TEMP_004182,Google,220.71.96.245,60,2025-07-06 08:06:22,"Sevilla, España",C0027,U00578,tablet,True
TEMP_004183,Instagram,25.14.230.29,100,2025-01-26 13:46:24,"Zaragoza, España",C0025,,mobile,False
TEMP_004184,Google,214.234.26.210,206,2024-05-01 11:45:37,"Valencia, España",C0026,,tablet,False
TEMP_004185,Instagram,151.224.127.149,770,2025-10-13 14:58:08,"Bilbao, España",,,mobile,False
TEMP_004186,Google,60.149.107.103,78,2024-01-12 15:44:15,"Lyon, Francia",,,tablet,False
TEMP_004187,Google Ads,48.49.94.107,93,2024-12-17 11:51:56,"Monterrey, México",,,desktop,False
TEMP_004188,LinkedIn,43.217.103.99,621,2024-05-19 12:41:15,"Málaga, España",,,desktop,False
TEMP_004189,Instagram,250.124.179.254,900,2025-07-07 13:14:00,"Bogotá, Colombia",C0009,,tablet,False
TEMP_004190,Google,220.90.136.209,693,2025-06-20 17:16:23,"Sevilla, España",C0004,,mobile,False
TEMP_004191,LinkedIn,128.70.135.7,113,2025-09-20 12:04:26,"Barcelona, España",C0019,,mobile,False
TEMP_004192,Google,225.151.65.122,60,2024-10-30 08:53:53,"Zaragoza, España",C0017,,mobile,False
TEMP_004193,Instagram,9.201.135.2,74,2024-05-05 04:58:23,"Málaga, España",,,tablet,False
TEMP_004194,LinkedIn,118.18.99.219,357,2025-07-10 14:48:15,"Sevilla, España",C0031,,tablet,False
TEMP_004195,Google Ads,167.123.131.129,212,2025-09-06 07:38:16,"Madrid, España",C0026,,mobile,False
TEMP_004196,Instagram,25.57.209.236,87,2024-02-18 23:14:38,"Lima, Perú",C0022,,desktop,False
TEMP_004197,LinkedIn,8.132.211.56,79,2025-11-14 12:15:17,"Santiago, Chile",C0020,,mobile,False
TEMP_004198,LinkedIn,109.228.20.133,641,2025-10-26 11:48:54,"Santiago, Chile",C0005,,mobile,False
TEMP_004199,Google,75.160.64.112,900,2025-06-30 10:52:13,"Buenos Aires, Argentina",,,desktop,False
TEMP_004200,Google Ads,187.52.215.174,382,2025-05-01 14:35:46,"Milán, Italia",C0027,U00128,mobile,True
TEMP_004201,Instagram,199.246.208.64,250,2024-05-06 04:21:54,"Madrid, España",,,mobile,False
TEMP_004202,LinkedIn,248.175.104.126,480,2024-04-29 14:50:46,"Valencia, España",C0003,,desktop,False
TEMP_004203,LinkedIn,156.208.89.115,60,2024-12-26 13:45:54,"Málaga, España",,U00131,mobile,True
TEMP_004204,Google,113.220.215.56,11,2024-02-29 01:32:46,"Bilbao, España",C0002,,mobile,False
TEMP_004205,Instagram,27.246.42.53,60,2024-01-27 16:32:13,"Sevilla, España",C0010,,mobile,False
TEMP_004206,Instagram,31.40.16.154,60,2024-04-23 11:29:55,"Barcelona, España",,U00413,mobile,True
TEMP_004207,Instagram,65.59.235.136,900,2024-11-21 05:10:20,"Ciudad de México, México",C0022,,desktop,False
TEMP_004208,Instagram,139.18.7.177,150,2025-04-01 14:27:57,"Sevilla, España",C0015,,tablet,False
TEMP_004209,Google,138.186.109.79,399,2024-07-19 16:54:10,"Lyon, Francia",C0020,,mobile,False
TEMP_004210,Instagram,216.39.69.98,878,2024-01-14 12:18:53,"Bilbao, España",C0007,U00606,tablet,True
TEMP_004211,LinkedIn,34.106.212.204,291,2024-08-16 21:26:53,"Rosario, Argentina",C0004,,desktop,False
TEMP_004212,Instagram,111.142.188.247,168,2025-04-01 07:41:30,"Santiago, Chile",C0004,,tablet,False
TEMP_004213,Instagram,181.105.184.99,212,2024-04-03 05:41:49,"Guadalajara, México",,,desktop,False
TEMP_004214,Instagram,127.84.21.4,364,2024-08-28 15:14:09,"Lisboa, Portugal",C0018,,mobile,False
TEMP_004215,LinkedIn,47.157.25.121,263,2025-11-04 15:20:13,"Madrid, España",C0008,,desktop,False
TEMP_004216,LinkedIn,34.95.69.54,10,2025-06-26 13:24:57,"Monterrey, México",C0010,,mobile,False
TEMP_004217,Instagram,167.60.217.234,630,2024-12-30 12:55:48,"Buenos Aires, Argentina",C0020,,mobile,False
TEMP_004218,LinkedIn,193.55.42.247,312,2024-04-22 16:40:14,"Bilbao, España",,U00416,mobile,True
TEMP_004219,Google,227.107.116.136,278,2025-07-25 13:50:03,"Lyon, Francia",C0012,,mobile,False
TEMP_004220,Instagram,227.76.173.239,30,2024-10-02 13:32:31,"Madrid, España",C0013,,mobile,False
TEMP_004221,LinkedIn,26.105.240.203,261,2025-04-18 08:55:12,"Rosario, Argentina",C0010,U0085,tablet,False
TEMP_004222,Google,35.186.69.6,87,2025-10-10 02:09:46,"Málaga, España",C0008,U006,mobile,True
TEMP_004223,Instagram,201.103.73.197,273,2025-02-09 11:55:33,"Bilbao, España",C0023,,mobile,False
TEMP_004224,LinkedIn,5.189.143.120,900,2024-02-21 16:08:50,"Valencia, España",C0001,,tablet,False
TEMP_004225,Google Ads,88.164.192.196,68,2024-11-09 13:20:13,"Sevilla, España",C0012,,mobile,False
TEMP_004226,Instagram,223.41.103.21,60,2025-07-19 08:40:37,"Guadalajara, México",C0011,,mobile,False
TEMP_004227,Google Ads,65.55.220.101,406,2024-07-11 08:25:43,"Madrid, España",C0029,,tablet,False
TEMP_004228,LinkedIn,70.187.178.69,66,2025-08-04 10:15:56,"Lima, Perú",C0010,,tablet,False
TEMP_004229,Google Ads,45.161.235.38,612,2024-11-19 12:34:37,"Madrid, España",C0019,,desktop,False
TEMP_004230,Google Ads,62.238.187.154,141,2024-10-22 11:39:49,"Valencia, España",C0020,,mobile,False
TEMP_004231,LinkedIn,86.119.48.207,141,2025-01-23 16:40:23,"Málaga, España",C0014,,mobile,False
TEMP_004232,Instagram,128.204.224.25,653,2024-10-21 09:44:05,"Rosario, Argentina",C0015,,tablet,False
TEMP_004233,Google,220.78.83.117,60,2024-06-05 11:46:24,"Sevilla, España",,,tablet,False
TEMP_004234,Instagram,76.87.177.81,142,2024-12-21 12:10:25,"Arequipa, Perú",C0014,,mobile,False
TEMP_004235,Instagram,156.90.83.37,260,2024-06-26 14:41:07,"Zaragoza, España",C0013,U00603,tablet,True
TEMP_004236,Google Ads,221.30.141.67,663,2025-11-10 07:57:34,"Málaga, España",C0018,,desktop,False
TEMP_004237,Google,66.60.16.165,379,2025-02-28 17:03:28,"Sevilla, España",,,mobile,False
TEMP_004238,Google Ads,139.170.24.72,60,2025-03-06 11:22:48,"Guadalajara, México",C0029,,mobile,False
TEMP_004239,Google Ads,252.39.213.18,60,2024-02-16 09:27:18,"Valencia, España",C0022,,mobile,False
TEMP_004240,Google Ads,74.214.96.150,168,2024-11-26 05:15:53,"Bilbao, España",C0030,,tablet,False
TEMP_004241,Google,24.251.59.151,402,2024-06-04 16:43:19,"Valencia, España",C0027,,mobile,False
TEMP_004242,Google,180.40.63.178,397,2025-09-03 16:49:25,"Valparaíso, Chile",C0021,,desktop,False
TEMP_004243,Google Ads,129.140.93.172,10,2025-04-11 11:07:57,"Sevilla, España",C0013,,mobile,False
TEMP_004244,Google,239.81.237.213,260,2025-10-14 20:58:46,"Valparaíso, Chile",C0030,,desktop,False
TEMP_004245,LinkedIn,177.239.56.107,471,2025-02-19 08:12:11,"Sevilla, España",C0017,,mobile,False
TEMP_004246,Instagram,145.198.175.252,60,2025-09-06 07:30:35,"Arequipa, Perú",C0001,U00154,tablet,True
TEMP_004247,LinkedIn,133.79.172.103,293,2024-02-01 10:22:10,"Madrid, España",,,mobile,False
TEMP_004248,Google Ads,168.166.18.137,10,2025-04-18 21:00:46,"Valencia, España",C0031,,desktop,False
TEMP_004249,Google,45.127.126.226,107,2025-09-27 11:29:35,"Lima, Perú",C0014,,desktop,False
TEMP_004250,Instagram,184.17.221.204,102,2025-09-26 13:59:29,"Bilbao, España",C0023,U00250,mobile,True
TEMP_004251,LinkedIn,27.232.188.79,90,2024-05-01 09:40:43,"Barcelona, España",C0017,,tablet,False
TEMP_004252,Instagram,56.240.161.59,203,2024-02-14 17:37:36,"Lyon, Francia",,,mobile,False
TEMP_004253,Instagram,93.172.225.150,397,2025-03-10 10:09:47,"Málaga, España",C0013,,tablet,False
TEMP_004254,Google,139.190.181.101,118,2025-11-22 14:02:38,"Madrid, España",C0029,,mobile,False
TEMP_004255,Google,112.148.127.237,900,2024-11-04 21:04:04,"Lima, Perú",C0019,,desktop,False
TEMP_004256,Instagram,220.88.231.4,351,2025-09-16 13:54:18,"París, Francia",C0016,,tablet,False
TEMP_004257,LinkedIn,187.215.246.75,118,2025-05-18 17:41:52,"Córdoba, Argentina",C0024,,tablet,False
TEMP_004258,Instagram,80.6.44.239,465,2025-07-03 21:33:38,"Ciudad de México, México",C0007,,mobile,False
TEMP_004259,Instagram,110.43.158.96,66,2024-05-11 12:19:30,"Sevilla, España",,,mobile,False
TEMP_004260,Google Ads,101.242.138.21,89,2025-07-24 09:00:13,"Milán, Italia",C0017,,tablet,False
TEMP_004261,Google Ads,241.1.175.27,60,2024-12-23 12:43:13,"Lyon, Francia",,,mobile,False
TEMP_004262,Google,70.252.43.247,187,2025-07-24 07:36:20,"Bilbao, España",C0025,,tablet,False
TEMP_004263,Instagram,75.98.239.189,900,2025-08-27 15:16:08,"Sevilla, España",C0027,,mobile,False
TEMP_004264,LinkedIn,76.188.122.26,22,2025-06-14 12:09:28,"Valencia, España",C0017,,mobile,False
TEMP_004265,Google Ads,65.60.121.226,47,2025-03-01 15:07:33,"Málaga, España",C0022,,desktop,False
TEMP_004266,Google Ads,146.42.155.133,429,2025-11-24 16:25:13,"Lima, Perú",C0020,,mobile,False
TEMP_004267,LinkedIn,99.62.182.142,196,2025-10-26 10:37:52,"Zaragoza, España",C0006,,mobile,False
TEMP_004268,Google,110.50.30.55,37,2024-01-22 08:39:06,"Madrid, España",C0018,,mobile,False
TEMP_004269,Instagram,208.14.99.215,140,2025-07-11 16:11:52,"Valencia, España",C0010,U0017,tablet,True
TEMP_004270,LinkedIn,19.253.68.29,33,2024-07-23 16:26:56,"Ciudad de México, México",,,desktop,False
TEMP_004271,Google Ads,246.106.0.107,60,2024-05-11 12:34:00,"Valencia, España",C0016,,tablet,False
TEMP_004272,Google Ads,6.77.241.202,299,2025-06-08 06:29:25,"Málaga, España",C0007,,mobile,False
TEMP_004273,Google Ads,224.145.66.80,254,2025-04-15 17:29:31,"Lisboa, Portugal",C0001,U00445,mobile,True
TEMP_004274,LinkedIn,149.160.194.138,98,2025-07-23 17:57:41,"Zaragoza, España",C0026,,mobile,False
TEMP_004275,Instagram,86.209.207.56,74,2025-01-27 17:31:41,"Arequipa, Perú",C0017,,mobile,False
TEMP_004276,Google Ads,132.192.91.202,60,2025-09-02 12:17:59,"Barcelona, España",,U00515,mobile,True
TEMP_004277,Google,229.246.56.188,60,2025-05-27 12:52:02,"Lima, Perú",C0014,,mobile,False
TEMP_004278,Instagram,192.115.43.75,235,2024-02-18 09:04:46,"Bilbao, España",,,mobile,False
TEMP_004279,Instagram,132.221.234.233,60,2025-03-09 12:06:00,"Bogotá, Colombia",C0021,,desktop,False
TEMP_004280,LinkedIn,242.24.254.141,19,2025-02-26 18:06:50,"Medellín, Colombia",,,mobile,False
TEMP_004281,Google,26.33.65.64,254,2024-01-05 11:45:16,"Madrid, España",C0011,,mobile,False
TEMP_004282,Google Ads,156.221.72.3,68,2024-04-09 15:43:10,"Bogotá, Colombia",,,mobile,False
TEMP_004283,LinkedIn,140.79.170.182,13,2024-01-08 22:33:45,"Rosario, Argentina",C0002,,mobile,False
TEMP_004284,LinkedIn,102.20.79.156,10,2025-01-19 14:27:40,"Madrid, España",C0029,,desktop,False
TEMP_004285,Instagram,101.148.215.200,119,2024-05-16 11:49:27,"Rosario, Argentina",,,tablet,False
TEMP_004286,Instagram,159.24.191.85,112,2024-12-13 08:20:36,"Monterrey, México",C0028,,tablet,False
TEMP_004287,Instagram,106.178.213.181,84,2025-04-29 12:17:38,"Málaga, España",C0024,,mobile,False
TEMP_004288,LinkedIn,179.205.39.118,346,2025-06-19 01:23:33,"Bilbao, España",C0027,,mobile,False
TEMP_004289,Google,93.118.193.246,14,2024-01-03 09:10:42,"Milán, Italia",C0011,,tablet,False
TEMP_004290,LinkedIn,21.224.169.185,227,2024-01-25 08:26:59,"Zaragoza, España",C0019,,tablet,False
TEMP_004291,Google,226.38.100.243,98,2025-04-08 15:59:04,"Ciudad de México, México",,,mobile,False
TEMP_004292,Instagram,227.60.14.218,83,2025-03-03 16:07:53,"Bilbao, España",C0027,,mobile,False
TEMP_004293,Instagram,126.64.122.211,273,2024-12-02 03:31:18,"Sevilla, España",C0027,,desktop,False
TEMP_004294,Instagram,126.160.131.123,60,2025-05-10 22:32:15,"Santiago, Chile",C0006,,tablet,False
TEMP_004295,Google,109.207.185.34,160,2024-11-29 10:27:52,"Lyon, Francia",,,mobile,False
TEMP_004296,Instagram,216.180.219.201,777,2024-09-29 15:39:22,"Barcelona, España",,,mobile,False
TEMP_004297,Instagram,239.138.15.71,42,2025-03-16 16:56:35,"Santiago, Chile",,,tablet,False
TEMP_004298,Instagram,135.132.147.80,266,2024-01-20 17:50:46,"Milán, Italia",C0001,,desktop,False
TEMP_004299,Instagram,146.249.195.111,161,2025-11-20 12:30:19,"Bilbao, España",C0019,,mobile,False
TEMP_004300,Instagram,140.202.129.185,236,2025-08-07 11:23:09,"Córdoba, Argentina",C0023,U00100,mobile,True
TEMP_004301,Instagram,228.126.242.197,396,2024-01-31 09:18:59,"Rosario, Argentina",C0019,,desktop,False
TEMP_004302,Instagram,241.25.91.21,102,2025-04-21 08:50:38,"Oporto, Portugal",C0026,,desktop,False
TEMP_004303,LinkedIn,49.81.227.241,60,2024-12-25 17:27:43,"Santiago, Chile",C0010,,desktop,False
TEMP_004304,Google,130.249.170.162,60,2024-12-05 19:19:54,"Málaga, España",C0013,,mobile,False
TEMP_004305,LinkedIn,122.230.243.38,76,2025-02-28 15:11:23,"Cali, Colombia",C0007,,mobile,False
TEMP_004306,Google Ads,169.58.186.137,60,2024-05-30 17:02:38,"Buenos Aires, Argentina",C0010,,desktop,False
TEMP_004307,Google,204.229.90.13,391,2024-03-21 09:17:30,"Santiago, Chile",C0002,,mobile,False
TEMP_004308,LinkedIn,81.55.31.183,190,2024-10-27 16:09:47,"Monterrey, México",,,mobile,False
TEMP_004309,Google,231.132.136.152,278,2024-06-04 10:02:11,"Málaga, España",C0004,,mobile,False
TEMP_004310,Instagram,203.59.251.23,229,2024-10-22 13:43:08,"Santiago, Chile",,,mobile,False
TEMP_004311,Google Ads,135.221.41.148,900,2024-02-23 18:20:06,"Santiago, Chile",C0023,,desktop,False
TEMP_004312,Google Ads,2.213.167.245,353,2024-11-29 16:12:29,"Barcelona, España",C0010,,mobile,False
TEMP_004313,Google Ads,197.7.194.181,204,2025-08-17 14:27:35,"Zaragoza, España",C0022,U00162,desktop,True
TEMP_004314,Instagram,193.140.208.205,854,2024-06-30 09:55:59,"Lima, Perú",C0006,,desktop,False
TEMP_004315,Google Ads,37.242.185.223,177,2024-12-23 15:52:04,"Zaragoza, España",C0008,,mobile,False
TEMP_004316,Google,129.253.243.161,465,2024-04-05 02:50:10,"Barcelona, España",C0023,,tablet,False
TEMP_004317,Google Ads,90.40.204.141,98,2024-01-05 17:56:57,"Medellín, Colombia",C0005,U00243,mobile,True
TEMP_004318,LinkedIn,16.236.101.203,661,2024-12-31 21:08:08,"Medellín, Colombia",C0023,,tablet,False
TEMP_004319,Google Ads,60.179.236.194,166,2024-09-15 08:33:11,"Sevilla, España",C0021,,mobile,False
TEMP_004320,Google,76.153.212.218,96,2024-08-02 20:23:52,"Ciudad de México, México",C0004,,tablet,False
TEMP_004321,Instagram,137.122.171.82,487,2024-02-09 09:06:04,"Bilbao, España",,,mobile,False
TEMP_004322,Google Ads,231.237.116.21,60,2025-02-19 05:24:33,"Bilbao, España",C0024,,desktop,False
TEMP_004323,Google,184.151.122.206,223,2025-01-03 10:35:20,"Barcelona, España",C0017,,mobile,False
TEMP_004324,Google Ads,55.213.144.248,124,2024-07-23 09:37:56,"Madrid, España",C0029,,mobile,False
TEMP_004325,LinkedIn,153.195.48.60,421,2025-04-06 13:23:43,"Monterrey, México",C0020,U00225,mobile,True
TEMP_004326,Instagram,142.59.11.114,139,2024-07-29 15:39:06,"Lisboa, Portugal",,,mobile,False
TEMP_004327,Google,68.166.147.131,371,2025-03-13 16:04:00,"Barcelona, España",C0004,,mobile,False
TEMP_004328,LinkedIn,101.83.236.125,772,2025-05-22 09:42:21,"Valencia, España",C0019,U00674,mobile,True
TEMP_004329,Google,200.123.178.208,175,2025-11-13 06:57:10,"Valparaíso, Chile",C0020,,desktop,False
TEMP_004330,Google,52.63.94.168,135,2024-05-08 11:44:16,"Bilbao, España",C0024,,mobile,False
TEMP_004331,LinkedIn,48.2.198.188,60,2024-05-19 15:38:18,"Málaga, España",C0019,,mobile,False
TEMP_004332,Google,48.69.218.142,60,2025-01-02 14:55:26,"Barcelona, España",,,tablet,False
TEMP_004333,LinkedIn,53.53.247.188,700,2024-02-01 03:45:08,"Rosario, Argentina",C0029,,desktop,False
TEMP_004334,Google Ads,152.173.106.80,373,2024-08-06 15:36:19,"Madrid, España",C0025,,mobile,False
TEMP_004335,Google Ads,211.229.232.199,30,2024-02-29 10:04:06,"Madrid, España",C0005,,mobile,False
TEMP_004336,Instagram,223.133.79.22,92,2025-05-12 07:56:43,"Barcelona, España",,U00375,mobile,True
TEMP_004337,Instagram,108.96.89.120,133,2024-06-25 14:46:07,"Cali, Colombia",C0017,,desktop,False
TEMP_004338,Instagram,22.84.237.67,60,2024-06-19 16:00:12,"Madrid, España",C0008,,tablet,False
TEMP_004339,Instagram,49.64.42.210,692,2025-02-28 15:54:23,"Arequipa, Perú",C0023,,desktop,False
TEMP_004340,Google Ads,226.235.207.38,40,2024-02-08 16:26:30,"Lyon, Francia",C0010,,tablet,False
TEMP_004341,Instagram,226.159.234.170,200,2024-06-13 11:27:08,"Guadalajara, México",C0003,,desktop,False
TEMP_004342,Instagram,90.216.193.96,397,2025-02-28 15:31:53,"Madrid, España",C0019,,tablet,False
TEMP_004343,LinkedIn,151.148.25.71,191,2024-06-03 14:16:06,"Lima, Perú",,,desktop,False
TEMP_004344,Google,59.72.134.131,60,2025-04-24 15:08:29,"Málaga, España",C0010,,desktop,False
TEMP_004345,Google Ads,219.1.211.64,10,2025-01-07 16:23:50,"Málaga, España",C0019,,desktop,False
TEMP_004346,LinkedIn,90.38.3.31,158,2024-07-28 08:24:32,"Valparaíso, Chile",,,desktop,False
TEMP_004347,LinkedIn,58.98.79.27,743,2025-05-13 03:16:05,"Valencia, España",C0019,,mobile,False
TEMP_004348,LinkedIn,87.39.175.170,270,2024-02-06 15:46:58,"Zaragoza, España",C0030,,mobile,False
TEMP_004349,LinkedIn,17.166.232.241,114,2025-01-16 07:27:37,"Oporto, Portugal",C0010,,mobile,False
TEMP_004350,Instagram,104.223.52.176,60,2025-07-25 09:37:59,"Bogotá, Colombia",C0024,U0018,mobile,True
TEMP_004351,Google,205.68.188.46,321,2024-06-13 09:33:46,"Zaragoza, España",C0023,,tablet,False
TEMP_004352,Instagram,181.243.76.244,42,2024-12-12 10:07:46,"Madrid, España",C0024,,desktop,False
TEMP_004353,LinkedIn,171.129.83.140,505,2025-10-21 17:06:52,"Barcelona, España",C0014,,mobile,False
TEMP_004354,Google,251.1.221.38,156,2025-06-20 18:22:53,"Ciudad de México, México",C0014,,mobile,False
TEMP_004355,Google,224.139.230.47,103,2025-09-11 13:13:45,"Madrid, España",C0016,,mobile,False
TEMP_004356,Instagram,13.122.199.202,197,2025-08-17 11:46:03,"Córdoba, Argentina",C0018,,tablet,False
TEMP_004357,LinkedIn,195.204.198.219,60,2025-05-20 09:17:44,"Bilbao, España",C0026,,tablet,False
TEMP_004358,Google,44.60.0.110,325,2025-08-31 12:12:41,"Valencia, España",,,mobile,False
TEMP_004359,LinkedIn,68.160.141.148,69,2025-06-29 10:57:18,"Barcelona, España",C0026,U00684,mobile,True
TEMP_004360,Google Ads,168.255.27.71,381,2025-06-16 02:56:06,"Madrid, España",C0028,,tablet,False
TEMP_004361,Google Ads,107.18.209.99,105,2025-10-10 10:09:41,"Valencia, España",,,desktop,False
TEMP_004362,Google Ads,43.132.49.99,191,2024-10-08 12:58:14,"Madrid, España",C0015,,tablet,False
TEMP_004363,LinkedIn,230.47.48.216,426,2024-06-02 15:03:36,"Lima, Perú",C0003,,mobile,False
TEMP_004364,LinkedIn,213.65.29.109,50,2024-01-17 17:56:55,"Santiago, Chile",C0028,U00313,mobile,True
TEMP_004365,Google Ads,49.176.134.38,82,2024-07-02 14:42:19,"Valencia, España",C0028,,desktop,False
TEMP_004366,Instagram,86.221.209.163,60,2025-04-04 14:55:55,"Zaragoza, España",C0006,,mobile,False
TEMP_004367,Instagram,231.27.187.6,573,2024-03-24 11:57:36,"Barcelona, España",C0031,,tablet,False
TEMP_004368,Instagram,42.33.70.189,60,2025-03-07 16:06:00,"Málaga, España",C0019,,desktop,False
TEMP_004369,LinkedIn,88.23.65.164,26,2024-06-21 14:31:08,"Málaga, España",C0009,U00618,mobile,True
TEMP_004370,Google,200.240.252.34,10,2025-05-16 11:46:17,"Arequipa, Perú",,,mobile,False
TEMP_004371,Google Ads,235.72.226.220,237,2025-03-08 13:10:37,"Bilbao, España",C0012,U00696,desktop,True
TEMP_004372,Google,108.164.102.174,281,2025-10-04 18:48:21,"Buenos Aires, Argentina",C0008,,tablet,False
TEMP_004373,Instagram,203.59.251.23,72,2024-04-07 16:15:36,"Sevilla, España",C0030,,mobile,False
TEMP_004374,Google Ads,20.121.51.26,101,2025-05-21 12:52:23,"Valencia, España",C0014,,desktop,False
TEMP_004375,Google,35.56.203.245,393,2025-09-20 16:07:37,"Zaragoza, España",C0024,,mobile,False
TEMP_004376,LinkedIn,217.164.225.73,67,2025-03-07 11:09:55,"Málaga, España",,,tablet,False
TEMP_004377,Google,232.242.38.101,839,2024-03-12 19:39:58,"Sevilla, España",,,desktop,False
TEMP_004378,LinkedIn,72.36.44.246,450,2024-11-27 12:25:56,"Zaragoza, España",C0026,U00201,mobile,True
